run_id_0,timestamp_utc_0,project_id,iso3,country_name_0,condition,baseline_partner_count_0,bloc_0,region_0,model_key_0,model_id_0,model_version_0,latency_ms_0,decision_0,rationale_0,raw_response_0,error_0,prompt_tokens_0,completion_tokens_0,total_tokens_0,model,run_id_02,timestamp_utc_02,country_name_02,baseline_partner_count_02,bloc_02,region_02,model_key_02,model_id_02,model_version_02,latency_ms_02,decision_02,rationale_02,raw_response_02,error_02,prompt_tokens_02,completion_tokens_02,total_tokens_02,d0,d2
c414d58e6de423d5,2025-10-02T15:04:30.954122+00:00,1,MAR,Morocco,baseline_plus_one,0,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2613,NO,"The described research project focuses on the development of a prototype interface between neutral-atom quantum processors and superconducting circuits, which is primarily academic and does not involve the transfer of controlled technology or information under UK export control regulations. The project partners include only a public university, which does not trigger export control concerns.","NO
Rationale: The described research project focuses on the development of a prototype interface between neutral-atom quantum processors and superconducting circuits, which is primarily academic and does not involve the transfer of controlled technology or information under UK export control regulations. The project partners include only a public university, which does not trigger export control concerns.",,438,68,506,qwen2.5,c414d58e6de423d5,2025-10-05T22:04:07.989050+00:00,Morocco,0,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1654,YES,"The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which could have dual-use applications in advanced computing and potentially in military or intelligence contexts. This requires an export control review due to the sensitive nature of quantum technology.","Decision: YES
Rationale: The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which could have dual-use applications in advanced computing and potentially in military or intelligence contexts. This requires an export control review due to the sensitive nature of quantum technology.",,438,60,498,NO,YES
f33b7b42ba424578,2025-10-02T15:04:54.283596+00:00,2,PRI,Puerto Rico,baseline_plus_one,5,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1324,YES,"The project involves collaboration with international partners, including a public university in Puerto Rico, and focuses on developing telemetry solutions and routing algorithms for carbon-aware networking. These activities may involve export-controlled technologies and require export control review.","YES

Rationale: The project involves collaboration with international partners, including a public university in Puerto Rico, and focuses on developing telemetry solutions and routing algorithms for carbon-aware networking. These activities may involve export-controlled technologies and require export control review.",,182,48,230,qwen2.5,f33b7b42ba424578,2025-10-05T21:58:02.721955+00:00,Puerto Rico,5,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1394,NO,"The project focuses on reducing carbon emissions in computer networks through telemetry and routing algorithms, which are not inherently subject to export control regulations. The involvement of international partners does not trigger export control concerns in this context.","Decision: NO
Rationale: The project focuses on reducing carbon emissions in computer networks through telemetry and routing algorithms, which are not inherently subject to export control regulations. The involvement of international partners does not trigger export control concerns in this context.",,182,48,230,YES,NO
3959b6c88850befb,2025-10-02T15:05:31.923704+00:00,1,SMR,San Marino,baseline_plus_one,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2404,NO,"The described research project focuses on the development of a prototype interface between neutral-atom quantum processors and superconducting circuits, which is primarily academic and aimed at advancing quantum computing technology. It does not explicitly involve controlled technologies, materials, or information as defined by UK export control regulations.","NO
Rationale: The described research project focuses on the development of a prototype interface between neutral-atom quantum processors and superconducting circuits, which is primarily academic and aimed at advancing quantum computing technology. It does not explicitly involve controlled technologies, materials, or information as defined by UK export control regulations.",,439,62,501,qwen2.5,3959b6c88850befb,2025-10-05T22:08:48.158209+00:00,San Marino,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1831,YES,"The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which could have dual-use applications in advanced computing and potentially in military or intelligence contexts. This requires an export control review due to the sensitive nature of quantum technology.","Decision: YES
Rationale: The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which could have dual-use applications in advanced computing and potentially in military or intelligence contexts. This requires an export control review due to the sensitive nature of quantum technology.",,439,60,499,NO,YES
c4601ff644b091ba,2025-10-02T15:05:47.766832+00:00,2,ARM,Armenia,baseline_plus_one,5,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2826,NO,"The project focuses on reducing carbon emissions in computer networks, which does not inherently involve technologies or information subject to export controls under UK regulations. The involvement of international partners, including a public university in Armenia, does not trigger export control requirements based on the provided abstract and project details.","NO
Rationale: The project focuses on reducing carbon emissions in computer networks, which does not inherently involve technologies or information subject to export controls under UK regulations. The involvement of international partners, including a public university in Armenia, does not trigger export control requirements based on the provided abstract and project details.",,181,61,242,qwen2.5,c4601ff644b091ba,2025-10-05T22:01:17.485562+00:00,Armenia,5,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1159,YES,"The project involves international collaboration with a public university in Armenia, which may require export control review due to the potential transfer of controlled technology or information.","Decision: YES
Rationale: The project involves international collaboration with a public university in Armenia, which may require export control review due to the potential transfer of controlled technology or information.",,181,36,217,NO,YES
82fc9f368a7b2dce,2025-10-02T15:05:51.384799+00:00,1,PRI,Puerto Rico,baseline_plus_one,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2113,NO,"The project focuses on fundamental research in quantum computing, specifically on developing a prototype interface between neutral-atom quantum processors and superconducting circuits. Such research is generally not subject to export controls unless it involves specific technologies or information listed under controlled categories, which this abstract does not indicate.","NO
Rationale: The project focuses on fundamental research in quantum computing, specifically on developing a prototype interface between neutral-atom quantum processors and superconducting circuits. Such research is generally not subject to export controls unless it involves specific technologies or information listed under controlled categories, which this abstract does not indicate.",,439,62,501,qwen2.5,82fc9f368a7b2dce,2025-10-05T22:06:02.952849+00:00,Puerto Rico,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1609,YES,"The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which could have dual-use applications in advanced computing and potentially in military or intelligence contexts. This requires an export control review due to the sensitive nature of quantum technology.","Decision: YES
Rationale: The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which could have dual-use applications in advanced computing and potentially in military or intelligence contexts. This requires an export control review due to the sensitive nature of quantum technology.",,439,60,499,NO,YES
e10cb6bd3c0a09dc,2025-10-02T15:09:58.755277+00:00,1,HMD,Heard Island and McDonald Islands,baseline_plus_one,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2993,NO,"The project focuses on fundamental research in quantum computing, specifically on developing a prototype interface between neutral-atom quantum processors and superconducting circuits. While it involves advanced technology, it does not appear to involve the development, production, or transfer of items listed in the UK's Strategic Export Control Lists, which primarily cover military and dual-use technologies.","NO
Rationale: The project focuses on fundamental research in quantum computing, specifically on developing a prototype interface between neutral-atom quantum processors and superconducting circuits. While it involves advanced technology, it does not appear to involve the development, production, or transfer of items listed in the UK's Strategic Export Control Lists, which primarily cover military and dual-use technologies.",,442,74,516,qwen2.5,e10cb6bd3c0a09dc,2025-10-05T22:05:38.394490+00:00,Heard Island and McDonald Islands,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2062,YES,"The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which could have dual-use implications, particularly in advanced computing and quantum technology. This type of research may be subject to export controls due to its potential for contributing to sensitive technological advancements.","Decision: YES
Rationale: The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which could have dual-use implications, particularly in advanced computing and quantum technology. This type of research may be subject to export controls due to its potential for contributing to sensitive technological advancements.",,442,64,506,NO,YES
66a174f74dcf4d9d,2025-10-02T15:10:43.118924+00:00,26,PRI,Puerto Rico,baseline_plus_one,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2331,YES,"The project involves the development of a distributed architecture for knowledge exchange in machine learning, which could potentially include the transfer of AI/ML models and algorithms. Given the international collaboration with partners from the UK, IBM, Nokia, and Samsung, and an additional partner from Puerto Rico, export control may be required to ensure compliance with UK export regulations on dual-use technologies.","YES

Rationale: The project involves the development of a distributed architecture for knowledge exchange in machine learning, which could potentially include the transfer of AI/ML models and algorithms. Given the international collaboration with partners from the UK, IBM, Nokia, and Samsung, and an additional partner from Puerto Rico, export control may be required to ensure compliance with UK export regulations on dual-use technologies.",,469,77,546,qwen2.5,66a174f74dcf4d9d,2025-10-05T22:06:23.057895+00:00,Puerto Rico,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1712,NO,"The project focuses on developing a decentralized learning system for AI/ML at the edge, which does not inherently involve controlled technologies or sensitive information that would trigger export control regulations. The collaboration with industry partners and a public university does not indicate involvement in controlled activities.","NO
Rationale: The project focuses on developing a decentralized learning system for AI/ML at the edge, which does not inherently involve controlled technologies or sensitive information that would trigger export control regulations. The collaboration with industry partners and a public university does not indicate involvement in controlled activities.",,469,56,525,YES,NO
381f3edd3acdf8bb,2025-10-02T15:11:21.026400+00:00,1,TCA,Turks and Caicos Islands,baseline_plus_one,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1540,YES,"The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which may include the transfer of quantum information (microwave photons). This work could have implications for quantum computing technologies that are subject to export controls under UK regulations, particularly given the international collaboration involving a partner in the Turks and Caicos Islands.","YES

Rationale: The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which may include the transfer of quantum information (microwave photons). This work could have implications for quantum computing technologies that are subject to export controls under UK regulations, particularly given the international collaboration involving a partner in the Turks and Caicos Islands.",,442,74,516,qwen2.5,381f3edd3acdf8bb,2025-10-05T22:12:49.336679+00:00,Turks and Caicos Islands,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2979,NO,"The project focuses on fundamental research in quantum computing, specifically on developing a prototype interface between neutral-atom quantum processors and superconducting circuits. While it involves advanced technology, it does not appear to involve the development or transfer of items listed on the UK's Strategic Export Control Lists, nor does it suggest any immediate military or proliferation concerns.","NO
Rationale: The project focuses on fundamental research in quantum computing, specifically on developing a prototype interface between neutral-atom quantum processors and superconducting circuits. While it involves advanced technology, it does not appear to involve the development or transfer of items listed on the UK's Strategic Export Control Lists, nor does it suggest any immediate military or proliferation concerns.",,442,73,515,YES,NO
3fb793e8598cd7e0,2025-10-02T15:14:16.611967+00:00,26,HMD,Heard Island and McDonald Islands,baseline_plus_one,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1569,YES,"The project involves the development of a distributed architecture for knowledge exchange in machine learning, which could potentially be used for Federated Learning or similar edge AI paradigms. The involvement of international partners, including a public university in a remote location, necessitates an export control review to ensure compliance with UK export regulations.","YES

Rationale: The project involves the development of a distributed architecture for knowledge exchange in machine learning, which could potentially be used for Federated Learning or similar edge AI paradigms. The involvement of international partners, including a public university in a remote location, necessitates an export control review to ensure compliance with UK export regulations.",,472,67,539,qwen2.5,3fb793e8598cd7e0,2025-10-05T22:11:34.099658+00:00,Heard Island and McDonald Islands,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2771,NO,"The project focuses on developing a decentralized learning method for AI/ML systems at scale, leveraging 5G/6G technologies and AI/ML accelerators in edge devices. While it involves collaboration with industry partners, the described technology and methods do not appear to involve controlled items or information under UK export control regulations.","NO
Rationale: The project focuses on developing a decentralized learning method for AI/ML systems at scale, leveraging 5G/6G technologies and AI/ML accelerators in edge devices. While it involves collaboration with industry partners, the described technology and methods do not appear to involve controlled items or information under UK export control regulations.",,472,69,541,YES,NO
cc9f5212b4af8441,2025-10-02T15:14:30.568181+00:00,2,TCA,Turks and Caicos Islands,baseline_plus_one,5,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1620,YES,"The project involves telemetry solutions and routing algorithms for carbon-aware networking, which may include export-controlled technologies related to telecommunications and environmental monitoring. The involvement of international partners, including a university in the Turks and Caicos Islands, necessitates an export control review to ensure compliance with UK export regulations.","YES

Rationale: The project involves telemetry solutions and routing algorithms for carbon-aware networking, which may include export-controlled technologies related to telecommunications and environmental monitoring. The involvement of international partners, including a university in the Turks and Caicos Islands, necessitates an export control review to ensure compliance with UK export regulations.",,185,62,247,qwen2.5,cc9f5212b4af8441,2025-10-05T21:56:59.548555+00:00,Turks and Caicos Islands,5,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,3248,NO,"The project's focus on reducing carbon emissions in computer networks through telemetry and routing algorithms does not inherently involve controlled technology or information under UK export control regulations. Collaboration with international partners, including a public university in Turks and Caicos Islands, does not trigger export control requirements based on the provided details.","NO
Rationale: The project's focus on reducing carbon emissions in computer networks through telemetry and routing algorithms does not inherently involve controlled technology or information under UK export control regulations. Collaboration with international partners, including a public university in Turks and Caicos Islands, does not trigger export control requirements based on the provided details.",,185,64,249,YES,NO
59ab1ee4a46b9c9c,2025-10-02T15:15:42.656118+00:00,26,MAR,Morocco,baseline_plus_one,3,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2117,YES,"The project involves the development of a distributed architecture for knowledge exchange in machine learning, which could potentially be used for Federated Learning or similar edge AI paradigms. Given the involvement of international partners and the focus on scalable distributed learning methods, this project may require export control review to ensure compliance with UK export regulations.","YES

Rationale: The project involves the development of a distributed architecture for knowledge exchange in machine learning, which could potentially be used for Federated Learning or similar edge AI paradigms. Given the involvement of international partners and the focus on scalable distributed learning methods, this project may require export control review to ensure compliance with UK export regulations.",,468,68,536,qwen2.5,59ab1ee4a46b9c9c,2025-10-05T22:05:33.276933+00:00,Morocco,3,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1935,NO,"The project focuses on developing a decentralized learning system for AI/ML at the edge, which does not inherently involve controlled technologies or sensitive information that would trigger export control regulations. The involvement of industry partners and a public university in Morocco also does not indicate the handling of controlled items or technologies.","NO
Rationale: The project focuses on developing a decentralized learning system for AI/ML at the edge, which does not inherently involve controlled technologies or sensitive information that would trigger export control regulations. The involvement of industry partners and a public university in Morocco also does not indicate the handling of controlled items or technologies.",,468,62,530,YES,NO
2d98e4e13818f08b,2025-10-02T15:16:41.076237+00:00,26,VGB,"Virgin Islands, British",baseline_plus_one,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1623,YES,"The project involves the development of a distributed architecture for knowledge exchange in machine learning, which could potentially be used for Federated Learning or similar edge AI paradigms. Given the involvement of international partners and the focus on scalable distributed learning methods, this project may require export control review to ensure compliance with UK export regulations.","YES

Rationale: The project involves the development of a distributed architecture for knowledge exchange in machine learning, which could potentially be used for Federated Learning or similar edge AI paradigms. Given the involvement of international partners and the focus on scalable distributed learning methods, this project may require export control review to ensure compliance with UK export regulations.",,471,68,539,qwen2.5,2d98e4e13818f08b,2025-10-05T21:56:52.889349+00:00,"Virgin Islands, British",3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1563,NO,"The project focuses on developing a decentralized learning system for AI/ML at the edge, which does not inherently involve controlled technologies or sensitive information that would trigger export control regulations. The involvement of industry partners and a public university does not introduce elements that would necessitate export control review.","NO
Rationale: The project focuses on developing a decentralized learning system for AI/ML at the edge, which does not inherently involve controlled technologies or sensitive information that would trigger export control regulations. The involvement of industry partners and a public university does not introduce elements that would necessitate export control review.",,471,60,531,YES,NO
90d659ef427030a8,2025-10-02T15:18:21.221680+00:00,1,SLE,Sierra Leone,baseline_plus_one,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2016,YES,"The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which may include the transfer of quantum information (microwave photons). This work could have implications for quantum computing technologies that are subject to export controls under UK regulations, particularly given the international collaboration with a partner in Sierra Leone.","YES

Rationale: The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which may include the transfer of quantum information (microwave photons). This work could have implications for quantum computing technologies that are subject to export controls under UK regulations, particularly given the international collaboration with a partner in Sierra Leone.",,439,70,509,qwen2.5,90d659ef427030a8,2025-10-05T22:05:24.082389+00:00,Sierra Leone,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2760,NO,"The described research project focuses on the development of a prototype interface between neutral-atom quantum processors and superconducting circuits, which is primarily academic and does not involve the production, transfer, or use of items listed on the UK's Strategic Export Control Lists. While it involves advanced quantum technologies, the project's scope and partners do not indicate activities that would trigger export control requirements.","NO
Rationale: The described research project focuses on the development of a prototype interface between neutral-atom quantum processors and superconducting circuits, which is primarily academic and does not involve the production, transfer, or use of items listed on the UK's Strategic Export Control Lists. While it involves advanced quantum technologies, the project's scope and partners do not indicate activities that would trigger export control requirements.",,439,81,520,YES,NO
3ced772df8dd8f82,2025-10-02T15:20:11.440313+00:00,1,SHN,"Saint Helena, Ascension and Tristan da Cunha",baseline_plus_one,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2284,NO,"The project focuses on fundamental research in quantum computing, specifically on developing a prototype interface between neutral-atom quantum processors and superconducting circuits. Such research is generally not subject to export controls unless it involves specific technologies or information listed under controlled categories, which this abstract does not indicate.","NO
Rationale: The project focuses on fundamental research in quantum computing, specifically on developing a prototype interface between neutral-atom quantum processors and superconducting circuits. Such research is generally not subject to export controls unless it involves specific technologies or information listed under controlled categories, which this abstract does not indicate.",,448,62,510,qwen2.5,3ced772df8dd8f82,2025-10-05T22:10:18.014745+00:00,"Saint Helena, Ascension and Tristan da Cunha",0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1686,YES,"The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which could have dual-use applications in advanced computing and potentially in military or intelligence contexts. This requires an export control review due to the sensitive nature of quantum technology.","Decision: YES
Rationale: The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which could have dual-use applications in advanced computing and potentially in military or intelligence contexts. This requires an export control review due to the sensitive nature of quantum technology.",,448,60,508,NO,YES
1cc7211233e4c9af,2025-10-02T15:21:02.493145+00:00,26,TCA,Turks and Caicos Islands,baseline_plus_one,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1367,YES,"The project involves the development of a distributed architecture for knowledge exchange in machine learning, which could potentially include the transfer of AI models and algorithms. Given the involvement of international partners and the nature of the technology, export controls may be applicable to ensure compliance with UK export regulations.","YES

Rationale: The project involves the development of a distributed architecture for knowledge exchange in machine learning, which could potentially include the transfer of AI models and algorithms. Given the involvement of international partners and the nature of the technology, export controls may be applicable to ensure compliance with UK export regulations.",,472,59,531,qwen2.5,1cc7211233e4c9af,2025-10-05T22:11:42.995623+00:00,Turks and Caicos Islands,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1653,NO,"The project focuses on developing a decentralized learning system for AI/ML at the edge, which is a common research area with no specific mention of controlled technologies or applications that would trigger export control requirements. The involvement of industry partners and a public university does not indicate the use or development of controlled items.","NO
Rationale: The project focuses on developing a decentralized learning system for AI/ML at the edge, which is a common research area with no specific mention of controlled technologies or applications that would trigger export control requirements. The involvement of industry partners and a public university does not indicate the use or development of controlled items.",,472,64,536,YES,NO
09db604c88114779,2025-10-02T15:23:26.465221+00:00,2,SHN,"Saint Helena, Ascension and Tristan da Cunha",baseline_plus_one,5,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2040,YES,"The project involves telemetry solutions and routing algorithms aimed at reducing carbon emissions in computer networks. Given the involvement of international partners and the focus on technology that could have export-controlled implications, a review is required.","YES

Rationale: The project involves telemetry solutions and routing algorithms aimed at reducing carbon emissions in computer networks. Given the involvement of international partners and the focus on technology that could have export-controlled implications, a review is required.",,191,45,236,qwen2.5,09db604c88114779,2025-10-05T22:05:43.723748+00:00,"Saint Helena, Ascension and Tristan da Cunha",5,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2381,NO,"The project focuses on reducing carbon emissions in computer networks through telemetry and routing algorithms, which are not typically subject to export controls as they do not involve controlled technologies or sensitive information. The involvement of international partners, including a public university in Saint Helena, does not inherently trigger export control requirements.","NO
Rationale: The project focuses on reducing carbon emissions in computer networks through telemetry and routing algorithms, which are not typically subject to export controls as they do not involve controlled technologies or sensitive information. The involvement of international partners, including a public university in Saint Helena, does not inherently trigger export control requirements.",,191,63,254,YES,NO
f6dfd4a37cc81524,2025-10-02T15:32:09.033131+00:00,2,SMR,San Marino,baseline_plus_one,5,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1652,YES,"The project involves telemetry solutions and routing algorithms aimed at reducing carbon emissions in computer networks. Given the involvement of international partners (Intel Corporation Ltd, Ori Industries 1 Ltd, and a public university in San Marino), and the focus on technology that could have export-controlled applications, export control review is required.","YES

Rationale: The project involves telemetry solutions and routing algorithms aimed at reducing carbon emissions in computer networks. Given the involvement of international partners (Intel Corporation Ltd, Ori Industries 1 Ltd, and a public university in San Marino), and the focus on technology that could have export-controlled applications, export control review is required.",,182,65,247,qwen2.5,f6dfd4a37cc81524,2025-10-05T22:10:38.392563+00:00,San Marino,5,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2063,NO,"The project focuses on reducing carbon emissions in computer networks through telemetry and routing algorithms, which are not typically subject to export controls under UK regulations. The involvement of international partners, including a public university in San Marino, does not inherently trigger export control requirements.","NO
Rationale: The project focuses on reducing carbon emissions in computer networks through telemetry and routing algorithms, which are not typically subject to export controls under UK regulations. The involvement of international partners, including a public university in San Marino, does not inherently trigger export control requirements.",,182,56,238,YES,NO
e274f0f4407d9e75,2025-10-02T15:33:41.173660+00:00,26,IND,India,baseline_plus_one,3,BRICS,Asia,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1718,YES,"The project involves the development of a distributed architecture for knowledge exchange in machine learning, which could potentially be used for Federated Learning or similar edge AI paradigms. Given the involvement of international partners and the focus on scalable distributed learning, this project may require export control review to ensure compliance with UK export regulations.","YES

Rationale: The project involves the development of a distributed architecture for knowledge exchange in machine learning, which could potentially be used for Federated Learning or similar edge AI paradigms. Given the involvement of international partners and the focus on scalable distributed learning, this project may require export control review to ensure compliance with UK export regulations.",,468,67,535,qwen2.5,e274f0f4407d9e75,2025-10-05T21:57:09.742168+00:00,India,3,BRICS,Asia,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,3434,NO,"The project focuses on developing a decentralized learning method for AI/ML systems at the edge, which does not inherently involve controlled technology or information under UK export control regulations. The involvement of industry partners and a public university in India suggests collaboration but does not indicate the transfer of controlled items or technologies.","NO
Rationale: The project focuses on developing a decentralized learning method for AI/ML systems at the edge, which does not inherently involve controlled technology or information under UK export control regulations. The involvement of industry partners and a public university in India suggests collaboration but does not indicate the transfer of controlled items or technologies.",,468,64,532,YES,NO
05bbb3d4ed8a2606,2025-10-02T15:35:32.197013+00:00,10,---,(none),baseline,0,(n/a),(n/a),qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,975,NO,"The project focuses on research software engineering for cyber security without producing restricted technologies, and there are no project partners involved that would necessitate export control review.","NO
Rationale: The project focuses on research software engineering for cyber security without producing restricted technologies, and there are no project partners involved that would necessitate export control review.",,166,35,201,qwen2.5,05bbb3d4ed8a2606,2025-10-05T22:03:12.637324+00:00,(none),0,(n/a),(n/a),qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1319,YES,"The project involves the development of testbeds and research frameworks for IoT attack mitigation and malware analysis, which could potentially involve technologies subject to export controls, even if the primary focus is on research support.","Decision: YES
Rationale: The project involves the development of testbeds and research frameworks for IoT attack mitigation and malware analysis, which could potentially involve technologies subject to export controls, even if the primary focus is on research support.",,166,47,213,NO,YES
